ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
55.89,9.343,-0.586,-0.568,-3.469
55.9,9.325,-0.709,-0.801,-3.449
55.91,9.301,-0.831,-1.033,-3.424
55.92,9.271,-0.951,-1.265,-3.395
55.93,9.236,-1.07,-1.496,-3.361
55.94,9.195,-1.187,-1.726,-3.324
55.95,9.149,-1.302,-1.956,-3.281
55.96,9.096,-1.415,-2.184,-3.235
55.97,9.038,-1.526,-2.412,-3.185
55.98,8.975,-1.634,-2.638,-3.131
55.99,8.906,-1.74,-2.863,-3.074
56,8.831,-1.844,-3.087,-3.012
56.01,8.75,-1.944,-3.309,-2.948
56.02,8.664,-2.042,-3.53,-2.879
56.03,8.572,-2.137,-3.748,-2.808
56.04,8.475,-2.229,-3.965,-2.733
56.05,8.372,-2.317,-4.179,-2.656
56.06,8.264,-2.402,-4.391,-2.576
56.07,8.151,-2.484,-4.6,-2.493
56.08,8.032,-2.562,-4.806,-2.408
56.09,7.909,-2.637,-5.009,-2.321
56.1,7.78,-2.709,-5.209,-2.231
56.11,7.647,-2.777,-5.405,-2.14
56.12,7.509,-2.841,-5.598,-2.047
56.13,7.366,-2.901,-5.788,-1.952
56.14,7.219,-2.958,-5.973,-1.857
56.15,7.067,-3.011,-6.155,-1.76
56.16,6.911,-3.06,-6.332,-1.662
56.17,6.75,-3.106,-6.506,-1.563
56.18,6.585,-3.15,-6.675,-1.463
56.19,6.416,-3.19,-6.84,-1.362
56.2,6.243,-3.227,-7,-1.26
56.21,6.066,-3.259,-7.157,-1.158
56.22,5.885,-3.289,-7.309,-1.056
56.23,5.7,-3.315,-7.456,-0.953
56.24,5.511,-3.337,-7.599,-0.85
56.25,5.319,-3.356,-7.738,-0.747
56.26,5.123,-3.372,-7.871,-0.643
56.27,4.923,-3.384,-8,-0.539
56.28,4.719,-3.394,-8.124,-0.435
56.29,4.512,-3.4,-8.244,-0.332
56.3,4.302,-3.403,-8.358,-0.229
56.31,4.088,-3.402,-8.466,-0.126
56.32,3.872,-3.399,-8.57,-0.023
56.33,3.652,-3.393,-8.668,0.078
56.34,3.43,-3.384,-8.76,0.18
56.35,3.205,-3.372,-8.847,0.281
56.36,2.978,-3.357,-8.927,0.381
56.37,2.75,-3.34,-9.002,0.48
56.38,2.519,-3.32,-9.071,0.579
56.39,2.288,-3.297,-9.134,0.676
56.4,2.055,-3.273,-9.19,0.773
56.41,1.82,-3.245,-9.24,0.868
56.42,1.585,-3.215,-9.285,0.963
56.43,1.35,-3.183,-9.323,1.056
56.44,1.113,-3.148,-9.355,1.148
56.45,0.876,-3.111,-9.381,1.239
56.46,0.638,-3.072,-9.401,1.329
56.47,0.4,-3.03,-9.414,1.418
56.48,0.161,-2.986,-9.422,1.506
56.49,-0.077,-2.94,-9.424,1.592
56.5,-0.316,-2.891,-9.419,1.678
56.51,-0.555,-2.839,-9.408,1.762
56.52,-0.794,-2.786,-9.391,1.845
56.53,-1.033,-2.73,-9.368,1.927
56.54,-1.272,-2.671,-9.338,2.008
56.55,-1.51,-2.61,-9.302,2.087
56.56,-1.748,-2.547,-9.26,2.165
56.57,-1.985,-2.481,-9.212,2.242
56.58,-2.221,-2.413,-9.158,2.317
56.59,-2.455,-2.342,-9.097,2.39
56.6,-2.687,-2.27,-9.03,2.462
56.61,-2.917,-2.195,-8.958,2.532
56.62,-3.144,-2.118,-8.88,2.6
56.63,-3.369,-2.039,-8.796,2.667
56.64,-3.591,-1.959,-8.706,2.731
56.65,-3.81,-1.877,-8.611,2.793
56.66,-4.025,-1.793,-8.51,2.853
56.67,-4.237,-1.707,-8.405,2.911
56.68,-4.445,-1.62,-8.295,2.967
56.69,-4.649,-1.531,-8.18,3.02
56.7,-4.849,-1.44,-8.06,3.071
56.71,-5.046,-1.348,-7.936,3.12
56.72,-5.238,-1.254,-7.807,3.165
56.73,-5.427,-1.158,-7.674,3.209
56.74,-5.612,-1.061,-7.536,3.249
56.75,-5.794,-0.963,-7.395,3.287
56.76,-5.971,-0.863,-7.249,3.322
56.77,-6.144,-0.761,-7.099,3.355
56.78,-6.314,-0.658,-6.945,3.384
56.79,-6.479,-0.554,-6.787,3.411
56.8,-6.641,-0.449,-6.625,3.435
56.81,-6.798,-0.342,-6.459,3.455
56.82,-6.952,-0.233,-6.288,3.472
56.83,-7.101,-0.124,-6.114,3.486
56.84,-7.247,-0.013,-5.936,3.497
56.85,-7.388,0.097,-5.755,3.504
56.86,-7.525,0.21,-5.569,3.507
56.87,-7.657,0.323,-5.381,3.507
56.88,-7.784,0.437,-5.189,3.503
56.89,-7.907,0.551,-4.994,3.496
56.9,-8.025,0.665,-4.796,3.484
56.91,-8.137,0.78,-4.596,3.469
56.92,-8.245,0.894,-4.394,3.45
56.93,-8.347,1.008,-4.189,3.428
56.94,-8.444,1.122,-3.983,3.401
56.95,-8.535,1.235,-3.774,3.371
56.96,-8.621,1.347,-3.564,3.337
56.97,-8.702,1.459,-3.353,3.299
56.98,-8.778,1.569,-3.14,3.257
56.99,-8.848,1.679,-2.926,3.212
57,-8.913,1.787,-2.71,3.163
57.01,-8.973,1.894,-2.493,3.11
57.02,-9.027,1.998,-2.275,3.053
57.03,-9.077,2.102,-2.056,2.993
57.04,-9.121,2.203,-1.835,2.929
57.05,-9.159,2.302,-1.614,2.861
57.06,-9.193,2.399,-1.392,2.79
57.07,-9.221,2.494,-1.168,2.715
57.08,-9.244,2.586,-0.944,2.637
57.09,-9.262,2.675,-0.718,2.555
57.1,-9.274,2.763,-0.493,2.471
57.11,-9.28,2.849,-0.266,2.384
57.12,-9.281,2.931,-0.039,2.294
57.13,-9.276,3.01,0.187,2.201
57.14,-9.266,3.086,0.414,2.105
57.15,-9.251,3.158,0.641,2.005
57.16,-9.23,3.227,0.868,1.903
57.17,-9.204,3.293,1.095,1.799
57.18,-9.172,3.354,1.321,1.692
57.19,-9.135,3.412,1.545,1.583
57.2,-9.093,3.466,1.768,1.472
57.21,-9.046,3.515,1.988,1.36
57.22,-8.994,3.56,2.207,1.247
57.23,-8.936,3.601,2.423,1.132
57.24,-8.875,3.638,2.638,1.017
57.25,-8.808,3.67,2.85,0.901
57.26,-8.737,3.698,3.06,0.784
57.27,-8.661,3.722,3.268,0.666
57.28,-8.58,3.741,3.474,0.549
57.29,-8.495,3.756,3.677,0.431
57.3,-8.406,3.767,3.878,0.313
57.31,-8.312,3.773,4.077,0.196
57.32,-8.214,3.775,4.273,0.079
57.33,-8.112,3.772,4.467,-0.037
57.34,-8.005,3.765,4.659,-0.153
57.35,-7.893,3.754,4.849,-0.268
57.36,-7.778,3.739,5.036,-0.382
57.37,-7.658,3.72,5.221,-0.496
57.38,-7.533,3.697,5.403,-0.609
57.39,-7.405,3.67,5.583,-0.72
57.4,-7.272,3.638,5.76,-0.83
57.41,-7.134,3.603,5.934,-0.939
57.42,-6.993,3.565,6.105,-1.046
57.43,-6.848,3.522,6.273,-1.151
57.44,-6.699,3.477,6.438,-1.254
57.45,-6.547,3.427,6.599,-1.354
57.46,-6.391,3.375,6.756,-1.453
57.47,-6.231,3.32,6.909,-1.549
57.48,-6.069,3.261,7.058,-1.642
57.49,-5.903,3.2,7.203,-1.733
57.5,-5.735,3.136,7.345,-1.821
57.51,-5.563,3.07,7.482,-1.906
57.52,-5.389,3.002,7.615,-1.988
57.53,-5.211,2.931,7.744,-2.067
57.54,-5.031,2.858,7.868,-2.143
57.55,-4.848,2.783,7.989,-2.216
57.56,-4.662,2.707,8.105,-2.288
57.57,-4.474,2.628,8.216,-2.356
57.58,-4.283,2.548,8.324,-2.422
57.59,-4.089,2.466,8.427,-2.484
57.6,-3.892,2.383,8.526,-2.543
57.61,-3.693,2.298,8.621,-2.599
57.62,-3.49,2.211,8.711,-2.651
57.63,-3.285,2.124,8.797,-2.701
57.64,-3.077,2.035,8.878,-2.748
57.65,-2.867,1.945,8.955,-2.791
57.66,-2.653,1.853,9.027,-2.831
57.67,-2.437,1.761,9.095,-2.869
57.68,-2.219,1.668,9.157,-2.903
57.69,-1.999,1.575,9.214,-2.935
57.7,-1.777,1.48,9.266,-2.963
57.71,-1.552,1.386,9.313,-2.988
57.72,-1.327,1.29,9.354,-3.011
57.73,-1.101,1.195,9.39,-3.03
57.74,-0.874,1.1,9.42,-3.046
57.75,-0.648,1.005,9.444,-3.06
57.76,-0.421,0.91,9.463,-3.07
57.77,-0.194,0.816,9.477,-3.078
57.78,0.031,0.722,9.485,-3.082
57.79,0.256,0.629,9.487,-3.085
57.8,0.48,0.536,9.485,-3.084
57.81,0.704,0.444,9.476,-3.081
57.82,0.927,0.353,9.463,-3.076
57.83,1.149,0.263,9.444,-3.068
57.84,1.369,0.173,9.42,-3.057
57.85,1.589,0.084,9.391,-3.045
57.86,1.807,-0.002,9.356,-3.03
57.87,2.024,-0.089,9.317,-3.012
57.88,2.24,-0.175,9.273,-2.993
57.89,2.454,-0.261,9.223,-2.971
57.9,2.667,-0.345,9.169,-2.947
57.91,2.879,-0.429,9.109,-2.922
57.92,3.09,-0.512,9.044,-2.894
57.93,3.299,-0.595,8.975,-2.864
57.94,3.507,-0.676,8.9,-2.831
57.95,3.714,-0.757,8.82,-2.797
57.96,3.919,-0.838,8.735,-2.76
57.97,4.123,-0.917,8.645,-2.722
57.98,4.325,-0.996,8.55,-2.681
57.99,4.525,-1.074,8.45,-2.638
58,4.723,-1.151,8.345,-2.593
58.01,4.918,-1.227,8.235,-2.546
58.02,5.111,-1.303,8.12,-2.497
58.03,5.301,-1.377,8,-2.446
58.04,5.489,-1.45,7.875,-2.393
58.05,5.674,-1.522,7.746,-2.338
58.06,5.855,-1.593,7.613,-2.281
58.07,6.033,-1.662,7.475,-2.222
58.08,6.207,-1.73,7.334,-2.161
58.09,6.378,-1.796,7.189,-2.099
58.1,6.544,-1.86,7.04,-2.035
58.11,6.706,-1.923,6.887,-1.969
58.12,6.864,-1.985,6.731,-1.902
58.13,7.018,-2.044,6.572,-1.832
58.14,7.168,-2.102,6.409,-1.762
58.15,7.314,-2.158,6.243,-1.69
58.16,7.456,-2.213,6.073,-1.616
58.17,7.594,-2.265,5.9,-1.54
58.18,7.727,-2.316,5.725,-1.463
58.19,7.856,-2.365,5.546,-1.385
58.2,7.981,-2.412,5.364,-1.305
58.21,8.101,-2.456,5.179,-1.224
58.22,8.218,-2.499,4.991,-1.141
58.23,8.329,-2.539,4.8,-1.056
58.24,8.437,-2.577,4.607,-0.97
58.25,8.539,-2.613,4.411,-0.883
58.26,8.638,-2.647,4.211,-0.794
58.27,8.732,-2.678,4.009,-0.703
58.28,8.821,-2.707,3.805,-0.611
58.29,8.905,-2.733,3.597,-0.517
58.3,8.985,-2.756,3.388,-0.423
58.31,9.06,-2.777,3.176,-0.327
58.32,9.129,-2.794,2.963,-0.23
58.33,9.194,-2.809,2.748,-0.131
58.34,9.253,-2.821,2.531,-0.032
58.35,9.307,-2.83,2.314,0.066
58.36,9.355,-2.835,2.096,0.167
58.37,9.399,-2.837,1.878,0.267
58.38,9.437,-2.836,1.66,0.368
58.39,9.469,-2.832,1.442,0.469
58.4,9.497,-2.824,1.224,0.57
58.41,9.519,-2.813,1.006,0.67
58.42,9.536,-2.798,0.788,0.771
58.43,9.549,-2.78,0.57,0.871
58.44,9.556,-2.758,0.353,0.971
58.45,9.558,-2.733,0.137,1.07
58.46,9.555,-2.704,-0.078,1.168
58.47,9.547,-2.673,-0.293,1.265
58.48,9.535,-2.639,-0.508,1.362
58.49,9.517,-2.601,-0.723,1.458
58.5,9.495,-2.559,-0.937,1.553
58.51,9.467,-2.514,-1.15,1.647
58.52,9.436,-2.465,-1.362,1.739
58.53,9.399,-2.413,-1.573,1.83
58.54,9.358,-2.357,-1.783,1.919
58.55,9.312,-2.297,-1.993,2.007
58.56,9.261,-2.233,-2.202,2.092
58.57,9.206,-2.166,-2.409,2.176
58.58,9.146,-2.096,-2.616,2.257
58.59,9.082,-2.022,-2.821,2.336
58.6,9.013,-1.945,-3.024,2.412
58.61,8.94,-1.865,-3.226,2.485
58.62,8.863,-1.781,-3.425,2.555
58.63,8.781,-1.695,-3.622,2.622
58.64,8.696,-1.607,-3.817,2.686
58.65,8.607,-1.515,-4.009,2.746
58.66,8.514,-1.421,-4.198,2.803
58.67,8.417,-1.326,-4.385,2.856
58.68,8.317,-1.227,-4.568,2.905
58.69,8.213,-1.127,-4.749,2.95
58.7,8.106,-1.026,-4.927,2.991
58.71,7.996,-0.922,-5.102,3.028
58.72,7.882,-0.818,-5.273,3.062
58.73,7.766,-0.712,-5.442,3.09
58.74,7.646,-0.605,-5.608,3.115
58.75,7.523,-0.498,-5.771,3.136
58.76,7.397,-0.389,-5.932,3.152
58.77,7.267,-0.281,-6.09,3.164
58.78,7.134,-0.171,-6.245,3.171
58.79,6.998,-0.062,-6.397,3.175
58.8,6.858,0.047,-6.547,3.174
58.81,6.716,0.156,-6.695,3.169
58.82,6.569,0.265,-6.84,3.159
58.83,6.419,0.374,-6.982,3.145
58.84,6.266,0.483,-7.121,3.127
58.85,6.109,0.591,-7.257,3.105
58.86,5.949,0.699,-7.391,3.079
58.87,5.786,0.805,-7.521,3.048
58.88,5.62,0.91,-7.648,3.014
58.89,5.451,1.014,-7.771,2.976
58.9,5.279,1.117,-7.891,2.933
58.91,5.105,1.218,-8.006,2.888
58.92,4.929,1.316,-8.118,2.838
58.93,4.749,1.415,-8.225,2.787
58.94,4.568,1.511,-8.328,2.733
58.95,4.386,1.604,-8.427,2.676
58.96,4.201,1.696,-8.522,2.615
58.97,4.016,1.785,-8.612,2.552
58.98,3.829,1.871,-8.697,2.486
58.99,3.64,1.955,-8.779,2.417
59,3.451,2.037,-8.856,2.346
59.01,3.261,2.115,-8.928,2.273
59.02,3.07,2.191,-8.996,2.197
59.03,2.878,2.263,-9.06,2.119
59.04,2.684,2.333,-9.12,2.039
59.05,2.49,2.401,-9.175,1.958
59.06,2.295,2.465,-9.226,1.874
59.07,2.099,2.526,-9.273,1.789
59.08,1.903,2.585,-9.316,1.703
59.09,1.705,2.641,-9.354,1.614
59.1,1.506,2.694,-9.388,1.525
59.11,1.307,2.744,-9.418,1.434
59.12,1.107,2.791,-9.443,1.341
59.13,0.906,2.835,-9.464,1.248
59.14,0.704,2.876,-9.481,1.153
59.15,0.501,2.915,-9.493,1.058
59.16,0.298,2.951,-9.501,0.962
59.17,0.094,2.984,-9.504,0.865
59.18,-0.109,3.014,-9.503,0.768
59.19,-0.314,3.042,-9.497,0.67
59.2,-0.519,3.066,-9.486,0.571
59.21,-0.724,3.088,-9.471,0.473
59.22,-0.928,3.108,-9.451,0.374
59.23,-1.131,3.125,-9.427,0.275
59.24,-1.334,3.139,-9.398,0.176
59.25,-1.536,3.15,-9.365,0.077
59.26,-1.737,3.159,-9.327,-0.02
59.27,-1.937,3.166,-9.284,-0.118
59.28,-2.135,3.17,-9.238,-0.216
59.29,-2.332,3.172,-9.186,-0.314
59.3,-2.527,3.171,-9.131,-0.411
59.31,-2.721,3.168,-9.071,-0.507
59.32,-2.914,3.163,-9.007,-0.604
59.33,-3.104,3.155,-8.939,-0.699
59.34,-3.293,3.146,-8.866,-0.795
59.35,-3.48,3.134,-8.79,-0.889
59.36,-3.665,3.12,-8.709,-0.984
59.37,-3.849,3.103,-8.624,-1.078
59.38,-4.03,3.085,-8.536,-1.171
59.39,-4.209,3.065,-8.442,-1.263
59.4,-4.386,3.043,-8.346,-1.355
59.41,-4.562,3.018,-8.245,-1.447
59.42,-4.734,2.991,-8.14,-1.538
59.43,-4.905,2.962,-8.031,-1.628
59.44,-5.073,2.931,-7.919,-1.717
59.45,-5.238,2.897,-7.803,-1.806
59.46,-5.401,2.861,-7.683,-1.894
59.47,-5.562,2.823,-7.56,-1.981
59.48,-5.719,2.782,-7.434,-2.067
59.49,-5.874,2.738,-7.304,-2.153
59.5,-6.025,2.693,-7.171,-2.238
59.51,-6.174,2.644,-7.035,-2.322
59.52,-6.318,2.594,-6.896,-2.404
59.53,-6.46,2.54,-6.754,-2.486
59.54,-6.598,2.485,-6.61,-2.566
59.55,-6.733,2.427,-6.463,-2.645
59.56,-6.863,2.366,-6.314,-2.722
59.57,-6.991,2.303,-6.162,-2.798
59.58,-7.114,2.238,-6.009,-2.873
59.59,-7.234,2.17,-5.854,-2.945
59.6,-7.35,2.1,-5.697,-3.016
59.61,-7.462,2.028,-5.538,-3.085
59.62,-7.57,1.953,-5.378,-3.153
59.63,-7.675,1.876,-5.216,-3.218
59.64,-7.775,1.797,-5.053,-3.281
59.65,-7.872,1.715,-4.889,-3.342
59.66,-7.966,1.631,-4.723,-3.401
59.67,-8.055,1.544,-4.556,-3.457
59.68,-8.142,1.455,-4.388,-3.511
59.69,-8.224,1.364,-4.219,-3.562
59.7,-8.303,1.27,-4.049,-3.61
59.71,-8.379,1.174,-3.877,-3.656
59.72,-8.451,1.076,-3.705,-3.699
59.73,-8.519,0.975,-3.532,-3.739
59.74,-8.584,0.873,-3.358,-3.775
59.75,-8.646,0.767,-3.183,-3.809
59.76,-8.704,0.66,-3.007,-3.839
59.77,-8.759,0.551,-2.831,-3.866
59.78,-8.81,0.44,-2.654,-3.889
59.79,-8.858,0.327,-2.476,-3.909
59.8,-8.902,0.212,-2.299,-3.925
59.81,-8.943,0.097,-2.121,-3.937
59.82,-8.98,-0.02,-1.944,-3.945
59.83,-9.014,-0.138,-1.767,-3.95
59.84,-9.043,-0.256,-1.589,-3.952
59.85,-9.069,-0.375,-1.412,-3.951
59.86,-9.091,-0.495,-1.236,-3.945
59.87,-9.11,-0.614,-1.061,-3.936
59.88,-9.126,-0.734,-0.887,-3.922
59.89,-9.138,-0.854,-0.715,-3.904
59.9,-9.147,-0.974,-0.544,-3.883
59.91,-9.153,-1.093,-0.375,-3.857
59.92,-9.156,-1.212,-0.206,-3.827
59.93,-9.156,-1.33,-0.039,-3.793
59.94,-9.153,-1.447,0.126,-3.755
59.95,-9.147,-1.564,0.29,-3.713
59.96,-9.139,-1.679,0.453,-3.667
59.97,-9.127,-1.793,0.615,-3.617
59.98,-9.113,-1.906,0.776,-3.563
59.99,-9.097,-2.018,0.936,-3.505
60,-9.077,-2.128,1.095,-3.444
60.01,-9.055,-2.237,1.254,-3.378
60.02,-9.03,-2.344,1.411,-3.309
60.03,-9.003,-2.449,1.568,-3.236
60.04,-8.973,-2.552,1.725,-3.16
60.05,-8.94,-2.653,1.881,-3.079
60.06,-8.905,-2.752,2.036,-2.995
60.07,-8.866,-2.849,2.191,-2.908
60.08,-8.825,-2.943,2.345,-2.817
60.09,-8.782,-3.035,2.499,-2.722
60.1,-8.735,-3.124,2.653,-2.625
60.11,-8.686,-3.21,2.805,-2.524
60.12,-8.634,-3.293,2.957,-2.419
60.13,-8.579,-3.373,3.108,-2.313
60.14,-8.521,-3.449,3.258,-2.203
60.15,-8.462,-3.522,3.406,-2.091
60.16,-8.399,-3.592,3.553,-1.977
60.17,-8.335,-3.657,3.698,-1.861
60.18,-8.268,-3.719,3.841,-1.744
60.19,-8.199,-3.777,3.982,-1.625
60.2,-8.128,-3.831,4.121,-1.504
60.21,-8.055,-3.881,4.258,-1.383
60.22,-7.979,-3.928,4.393,-1.261
60.23,-7.902,-3.97,4.526,-1.137
60.24,-7.823,-4.008,4.657,-1.014
60.25,-7.742,-4.043,4.786,-0.889
60.26,-7.659,-4.073,4.914,-0.765
60.27,-7.574,-4.1,5.039,-0.64
60.28,-7.487,-4.123,5.163,-0.516
60.29,-7.398,-4.143,5.285,-0.391
60.3,-7.306,-4.16,5.405,-0.266
60.31,-7.213,-4.174,5.524,-0.141
60.32,-7.117,-4.185,5.641,-0.017
60.33,-7.019,-4.192,5.756,0.106
60.34,-6.92,-4.195,5.87,0.23
60.35,-6.818,-4.194,5.982,0.353
60.36,-6.714,-4.19,6.093,0.476
60.37,-6.608,-4.183,6.202,0.597
60.38,-6.5,-4.172,6.31,0.719
60.39,-6.389,-4.158,6.416,0.839
60.4,-6.277,-4.14,6.521,0.958
60.41,-6.162,-4.119,6.625,1.077
60.42,-6.044,-4.095,6.727,1.194
60.43,-5.925,-4.068,6.828,1.311
60.44,-5.803,-4.037,6.927,1.426
60.45,-5.679,-4.003,7.024,1.539
60.46,-5.553,-3.966,7.12,1.651
60.47,-5.425,-3.927,7.214,1.761
60.48,-5.295,-3.884,7.305,1.87
60.49,-5.163,-3.839,7.395,1.976
60.5,-5.03,-3.791,7.482,2.081
60.51,-4.895,-3.74,7.568,2.183
60.52,-4.759,-3.687,7.65,2.283
60.53,-4.622,-3.632,7.731,2.381
60.54,-4.483,-3.575,7.808,2.476
60.55,-4.344,-3.515,7.884,2.569
60.56,-4.203,-3.454,7.957,2.659
60.57,-4.062,-3.39,8.028,2.747
60.58,-3.919,-3.325,8.096,2.833
60.59,-3.776,-3.258,8.162,2.916
60.6,-3.631,-3.189,8.225,2.996
60.61,-3.486,-3.118,8.286,3.075
60.62,-3.339,-3.046,8.345,3.15
60.63,-3.192,-2.971,8.401,3.223
60.64,-3.044,-2.896,8.455,3.294
60.65,-2.894,-2.818,8.506,3.362
60.66,-2.744,-2.739,8.556,3.428
60.67,-2.593,-2.658,8.602,3.492
60.68,-2.441,-2.575,8.647,3.553
60.69,-2.288,-2.491,8.689,3.612
60.7,-2.134,-2.405,8.729,3.668
60.71,-1.979,-2.317,8.766,3.722
60.72,-1.823,-2.228,8.801,3.774
60.73,-1.666,-2.137,8.833,3.823
60.74,-1.508,-2.045,8.863,3.869
60.75,-1.349,-1.951,8.891,3.913
60.76,-1.189,-1.856,8.915,3.956
60.77,-1.029,-1.759,8.937,3.995
60.78,-0.869,-1.661,8.956,4.033
60.79,-0.707,-1.562,8.972,4.067
60.8,-0.545,-1.461,8.986,4.099
60.81,-0.382,-1.359,8.997,4.128
60.82,-0.22,-1.255,9.006,4.154
60.83,-0.057,-1.151,9.011,4.178
60.84,0.104,-1.045,9.014,4.198
60.85,0.266,-0.939,9.015,4.216
60.86,0.427,-0.832,9.012,4.23
60.87,0.588,-0.724,9.007,4.241
60.88,0.748,-0.615,8.999,4.25
60.89,0.907,-0.506,8.989,4.255
60.9,1.065,-0.397,8.976,4.257
60.91,1.222,-0.287,8.961,4.256
60.92,1.378,-0.177,8.943,4.252
60.93,1.532,-0.067,8.923,4.245
60.94,1.685,0.042,8.9,4.234
60.95,1.838,0.153,8.875,4.22
60.96,1.988,0.263,8.848,4.203
60.97,2.138,0.373,8.819,4.183
60.98,2.286,0.484,8.787,4.16
60.99,2.433,0.594,8.754,4.133
61,2.578,0.704,8.718,4.103
61.01,2.722,0.814,8.68,4.07
61.02,2.865,0.923,8.64,4.034
61.03,3.007,1.032,8.598,3.994
61.04,3.147,1.141,8.554,3.951
61.05,3.286,1.249,8.508,3.904
61.06,3.424,1.356,8.459,3.855
61.07,3.561,1.463,8.409,3.802
61.08,3.697,1.57,8.356,3.745
61.09,3.831,1.675,8.302,3.685
61.1,3.964,1.78,8.245,3.622
61.11,4.096,1.883,8.187,3.555
61.12,4.226,1.986,8.126,3.485
61.13,4.355,2.088,8.063,3.412
61.14,4.483,2.188,7.999,3.335
61.15,4.61,2.286,7.932,3.255
61.16,4.734,2.383,7.863,3.171
61.17,4.858,2.478,7.793,3.085
61.18,4.979,2.571,7.721,2.995
61.19,5.099,2.662,7.647,2.903
61.2,5.217,2.751,7.571,2.807
61.21,5.333,2.837,7.494,2.709
61.22,5.447,2.923,7.414,2.61
61.23,5.559,3.005,7.332,2.508
61.24,5.669,3.085,7.249,2.403
61.25,5.777,3.162,7.165,2.297
61.26,5.884,3.236,7.079,2.187
61.27,5.988,3.307,6.991,2.076
61.28,6.09,3.375,6.903,1.963
61.29,6.191,3.44,6.813,1.847
61.3,6.289,3.501,6.721,1.73
61.31,6.386,3.559,6.629,1.611
61.32,6.481,3.614,6.535,1.49
61.33,6.574,3.664,6.439,1.368
61.34,6.665,3.712,6.343,1.244
61.35,6.755,3.755,6.245,1.119
61.36,6.843,3.794,6.146,0.993
61.37,6.929,3.83,6.046,0.866
61.38,7.014,3.861,5.944,0.738
61.39,7.097,3.889,5.841,0.609
61.4,7.179,3.912,5.736,0.48
61.41,7.26,3.931,5.63,0.35
61.42,7.339,3.946,5.523,0.22
61.43,7.417,3.956,5.415,0.09
61.44,7.493,3.962,5.305,-0.04
61.45,7.568,3.963,5.194,-0.169
61.46,7.641,3.961,5.081,-0.299
61.47,7.713,3.953,4.968,-0.428
61.48,7.784,3.942,4.853,-0.556
61.49,7.853,3.925,4.738,-0.682
61.5,7.92,3.905,4.621,-0.808
61.51,7.986,3.88,4.503,-0.932
61.52,8.051,3.851,4.385,-1.054
61.53,8.114,3.818,4.266,-1.175
61.54,8.175,3.78,4.146,-1.293
61.55,8.235,3.739,4.025,-1.409
61.56,8.293,3.694,3.904,-1.523
61.57,8.35,3.645,3.782,-1.634
61.58,8.406,3.592,3.659,-1.742
61.59,8.46,3.535,3.536,-1.847
61.6,8.513,3.475,3.412,-1.95
61.61,8.564,3.412,3.287,-2.049
61.62,8.614,3.345,3.162,-2.145
61.63,8.662,3.275,3.035,-2.238
61.64,8.709,3.203,2.909,-2.328
61.65,8.755,3.127,2.781,-2.414
61.66,8.799,3.049,2.653,-2.496
61.67,8.841,2.968,2.524,-2.575
61.68,8.881,2.887,2.395,-2.653
61.69,8.92,2.802,2.264,-2.727
61.7,8.957,2.716,2.134,-2.798
61.71,8.992,2.627,2.002,-2.865
61.72,9.026,2.537,1.87,-2.928
61.73,9.059,2.444,1.738,-2.988
61.74,9.09,2.35,1.605,-3.044
61.75,9.119,2.254,1.471,-3.096
61.76,9.147,2.157,1.336,-3.144
61.77,9.173,2.059,1.201,-3.189
61.78,9.197,1.959,1.066,-3.229
61.79,9.219,1.859,0.929,-3.267
61.8,9.24,1.757,0.793,-3.3
61.81,9.259,1.655,0.656,-3.329
61.82,9.276,1.553,0.519,-3.355
61.83,9.292,1.45,0.382,-3.377
61.84,9.305,1.346,0.244,-3.395
61.85,9.317,1.243,0.106,-3.41
61.86,9.326,1.14,-0.031,-3.421
61.87,9.334,1.036,-0.169,-3.429
61.88,9.34,0.934,-0.307,-3.433
61.89,9.344,0.831,-0.445,-3.435
61.9,9.345,0.729,-0.583,-3.432
61.91,9.345,0.627,-0.722,-3.427
61.92,9.342,0.526,-0.86,-3.419
61.93,9.338,0.427,-0.998,-3.407
61.94,9.331,0.327,-1.136,-3.393
61.95,9.323,0.229,-1.274,-3.376
61.96,9.312,0.132,-1.411,-3.357
61.97,9.299,0.036,-1.549,-3.335
61.98,9.284,-0.058,-1.685,-3.31
61.99,9.266,-0.151,-1.822,-3.283
62,9.247,-0.244,-1.958,-3.254
62.01,9.225,-0.335,-2.093,-3.223
62.02,9.201,-0.425,-2.228,-3.19
62.03,9.175,-0.514,-2.363,-3.154
62.04,9.147,-0.601,-2.497,-3.117
62.05,9.117,-0.687,-2.63,-3.078
62.06,9.085,-0.771,-2.763,-3.037
62.07,9.05,-0.854,-2.894,-2.994
62.08,9.014,-0.936,-3.026,-2.95
62.09,8.975,-1.017,-3.156,-2.904
62.1,8.934,-1.096,-3.286,-2.857
62.11,8.891,-1.173,-3.415,-2.809
62.12,8.846,-1.249,-3.543,-2.759
62.13,8.799,-1.325,-3.67,-2.708
62.14,8.75,-1.399,-3.796,-2.656
62.15,8.699,-1.473,-3.921,-2.603
62.16,8.645,-1.544,-4.045,-2.548
62.17,8.59,-1.614,-4.168,-2.492
62.18,8.533,-1.683,-4.29,-2.435
62.19,8.474,-1.75,-4.411,-2.377
62.2,8.414,-1.816,-4.53,-2.318
62.21,8.351,-1.88,-4.649,-2.257
62.22,8.287,-1.942,-4.766,-2.195
62.23,8.221,-2.003,-4.882,-2.132
62.24,8.154,-2.062,-4.997,-2.068
