TIMESTAMP;TEMP1;TEMP2;TEMP3;TANK_PRESS;TANK_D_PRESS
10541154;43;53;50;5306;107;
10541353;43;53;50;5302;101;
10541553;43;53;50;5307;99;
10541753;43;53;50;5316;94;
10541952;43;53;50;5307;92;
10542154;43;53;50;5298;98;
10542353;43;53;50;5311;98;
10542553;43;53;50;5300;86;
10542752;43;53;50;5312;107;
10542952;43;53;50;5301;98;
10543152;43;53;50;5310;106;
10543353;43;53;50;5309;92;
10543552;43;53;50;5299;85;
10543752;43;53;50;5313;102;
10543952;43;53;50;5296;90;
10544152;43;53;50;5313;93;
10544352;43;53;50;5301;97;
10544555;43;53;50;5303;100;
10544755;43;53;50;5306;98;
10544955;43;53;50;5311;91;
10545155;43;53;50;5309;108;
10545357;43;53;50;5309;92;
10545556;43;53;50;5298;94;
10545756;43;53;50;5314;100;
10545955;43;53;50;5305;94;
10546156;43;53;50;5301;119;
10546356;43;53;50;5303;96;
10546556;43;53;50;5306;98;
10546756;43;53;50;5315;105;
10546955;43;53;50;5291;97;
10547159;43;53;50;5310;107;
10547359;43;53;50;5310;90;
10547558;43;53;50;5327;103;
10547758;43;53;50;5295;94;
10547958;43;53;50;5312;102;
10548157;43;53;50;5307;99;
10548357;43;53;50;5307;93;
10548558;43;53;50;5313;91;
10548759;43;53;50;5288;93;
10548959;43;53;50;5307;90;
10549160;43;53;50;5311;95;
10549359;43;53;50;5317;102;
10549558;43;53;50;5306;98;
10549759;43;53;50;5310;104;
10549960;43;53;50;5301;100;
10550159;43;53;50;5288;93;
10550359;43;53;50;5309;114;
10550559;43;53;50;5301;87;
10550759;43;53;50;5321;99;
10550959;43;53;50;5288;98;
10551159;43;53;50;5299;94;
10551359;43;53;50;5303;88;
10551558;43;53;50;5290;98;
10551759;43;53;50;5307;103;
10551959;43;53;50;5313;88;
10552159;43;53;50;5310;102;
10552360;43;53;50;5310;102;
10552559;43;53;50;5302;99;
10552759;43;53;50;5316;98;
10552958;43;53;50;5300;82;
10553158;43;53;50;5316;100;
10553359;43;53;50;5297;99;
10553559;43;53;50;5301;103;
10553759;43;53;50;5299;91;
10553958;43;53;50;5301;96;
10554167;43;53;50;5308;92;
10554366;43;53;50;5309;97;
10554566;43;53;50;5308;100;
10554766;43;53;50;5311;104;
10554965;43;53;50;5303;92;
10555165;43;53;50;5307;91;
10555365;43;53;50;5296;112;
10555565;43;53;50;5300;96;
10555765;43;53;50;5309;90;
10555965;43;53;50;5302;94;
10556165;43;53;50;5323;95;
10556365;43;53;50;5303;91;
10556565;43;53;50;5290;90;
10556767;43;53;50;5302;106;
10556967;43;53;50;5316;100;
10557169;43;53;50;5300;117;
10557370;43;53;50;5300;98;
10557569;44;53;50;5310;93;
10557768;44;53;50;5303;96;
10557969;44;53;50;5317;94;
10558170;44;53;50;5298;96;
10558369;44;53;50;5312;95;
10558569;44;53;50;5303;92;
10558769;44;53;50;5305;101;
10558969;44;53;50;5321;97;
10559169;44;53;50;5298;101;
10559368;44;53;50;5309;98;
10559568;44;53;50;5305;104;
10559768;44;53;50;5317;96;
10559968;44;53;50;5299;96;
10560168;44;53;50;5310;100;
10560368;44;53;50;5307;98;
10560569;44;53;50;5299;102;
10560769;44;53;50;5309;108;
10560968;44;53;50;5313;98;
10561168;44;53;50;5309;84;
10561369;44;53;50;5304;97;
10561570;44;53;50;5278;89;
10561770;44;53;50;5315;99;
10561970;44;53;50;5303;94;
10562169;44;53;50;5290;105;
10562371;43;53;50;5298;97;
10562571;43;53;50;5308;96;
10562771;43;53;50;5322;105;
10562971;43;53;50;5321;107;
10563171;43;53;50;5315;101;
10563371;43;53;50;5303;94;
10563572;43;53;50;5305;98;
10563772;43;53;50;5297;99;
10563972;43;53;50;5309;89;
10564172;43;53;50;5272;95;
10564371;43;53;50;5317;106;
10564571;43;53;50;5290;100;
10564771;43;53;50;5301;98;
10564971;43;53;50;5304;93;
10565171;43;53;50;5308;101;
10565372;43;53;50;5311;95;
10565571;43;53;50;5325;105;
10565772;43;53;50;5308;98;
10565972;43;53;50;5309;102;
10566171;43;53;50;5313;70;
10566371;43;53;50;5297;99;
10566570;43;53;50;5293;103;
10566771;43;53;50;5305;94;
10566972;43;53;50;5307;94;
10567172;43;53;50;5308;94;
10567371;43;53;50;5307;102;
10567571;43;53;50;5299;96;
10567771;43;53;50;5302;102;
10567974;43;53;50;5309;85;
10568176;43;53;50;5303;92;
10568378;43;53;50;5308;94;
10568578;43;53;50;5300;109;
10568778;43;53;50;5307;106;
10568979;43;53;50;5311;92;
10569179;43;53;50;5321;95;
10569381;43;53;50;5299;96;
10569582;43;53;50;5301;111;
10569784;43;53;50;5299;100;
10569983;43;53;50;5303;104;
10570184;43;53;50;5314;90;
10570385;43;53;50;5311;92;
10570586;43;53;50;5304;96;
10570785;43;53;50;5297;95;
10570985;43;53;50;5299;106;
10571185;43;53;50;5312;100;
10571385;43;53;50;5304;97;
10571584;43;53;50;5295;103;
10571784;43;53;50;5314;100;
10571984;43;53;50;5306;112;
10572183;43;53;50;5303;105;
10572383;43;53;50;5305;113;
10572582;43;53;50;5303;99;
10572781;43;53;50;5314;106;
10572981;43;53;50;5307;96;
10573182;43;53;50;5311;110;
10573382;43;53;50;5306;88;
10573581;43;53;50;5309;98;
10573781;43;53;50;5299;86;
10573981;43;53;50;5303;110;
10574188;43;53;50;5315;88;
10574388;43;53;50;5315;96;
10574587;43;53;50;5315;99;
10574787;43;53;50;5305;80;
10574986;43;53;50;5307;100;
10575186;43;53;50;5304;93;
10575385;43;53;50;5288;106;
10575585;43;53;50;5305;102;
10575784;43;53;50;5310;99;
10575984;43;53;50;5310;99;
10576185;43;53;50;5303;112;
10576385;43;53;50;5277;105;
10576584;43;53;50;5321;100;
10576784;43;53;50;5305;100;
10576984;43;53;50;5310;104;
10577184;43;53;50;5310;94;
10577384;43;53;50;5312;104;
10577583;43;53;50;5293;103;
10577783;43;53;50;5318;100;
10577984;43;53;50;5315;104;
10578191;43;53;50;5297;101;
10578391;43;53;50;5305;82;
10578591;43;53;50;5304;93;
10578792;43;53;50;5298;96;
10578992;43;53;50;5309;96;
10579193;43;53;50;5295;96;
10579393;43;53;50;5320;106;
10579592;43;53;50;5305;98;
10579792;43;53;50;5313;87;
10579992;43;53;50;5312;90;
10580192;43;53;50;5317;112;
10580395;43;53;50;5300;111;
10580594;43;53;50;5305;94;
10580794;43;53;50;5318;96;
10580994;43;53;50;5309;96;
10581194;43;53;50;5304;102;
10581393;43;53;50;5309;99;
10581594;43;53;50;5299;89;
10581794;43;53;50;5311;82;
10581993;43;53;50;5298;102;
10582194;43;53;50;5317;97;
10582393;43;53;50;5305;104;
10582594;43;53;50;5307;95;
10582793;43;53;50;5300;89;
10582993;43;53;50;5321;104;
10583193;43;53;50;5321;96;
10583393;43;53;50;5293;102;
10583592;43;53;50;5294;89;
10583792;43;53;50;5311;98;
10583992;43;53;50;5296;104;
10584193;43;53;50;5305;98;
10584393;43;53;50;5314;95;
10584593;43;53;50;5301;97;
10584794;43;53;50;5305;103;
10584994;43;53;50;5313;94;
10585198;43;53;50;5304;94;
10585397;43;53;50;5301;98;
10585598;43;53;50;5302;94;
10585799;43;53;50;5292;97;
10586000;43;53;50;5317;90;
10586200;43;53;50;5297;99;
10586399;43;53;50;5295;104;
10586599;43;53;50;5302;100;
10586800;43;53;50;5303;103;
10587002;43;53;50;5307;101;
10587202;43;53;50;5291;97;
10587403;43;53;50;5292;107;
10587604;43;53;50;5315;93;
10587805;43;53;50;5311;107;
10588005;43;53;50;5303;103;
10588206;43;53;50;5301;100;
10588406;43;53;50;5314;98;
10588605;43;53;50;5317;92;
10588806;43;53;50;5301;103;
10589007;43;53;50;5295;89;
10589210;43;53;50;5300;86;
10589409;43;53;50;5307;91;
10589610;43;53;50;5307;96;
10589810;43;53;50;5309;96;
10590010;43;53;50;5290;92;
10590209;43;53;50;5291;101;
10590409;43;53;50;5300;90;
10590609;43;53;50;5305;96;
10590809;43;53;50;5295;104;
10591008;43;53;50;5305;98;
10591210;43;53;50;5296;105;
10591412;43;53;50;5306;98;
10591611;43;53;50;5287;94;
10591813;43;53;50;5297;96;
10592012;43;53;50;5303;88;
10592212;43;53;50;5313;95;
10592411;43;53;50;5294;92;
10592611;43;53;50;5311;85;
10592812;43;53;51;5309;96;
10593012;43;53;51;5297;102;
10593213;43;53;51;5295;100;
10593413;43;53;51;5310;124;
10593613;43;53;51;5311;96;
10593813;43;53;51;5301;93;
10594013;43;53;51;5307;104;
10594213;43;53;51;5300;93;
10594412;43;53;51;5293;116;
10594612;43;53;51;5292;102;
10594814;43;53;51;5306;97;
10595014;43;53;51;5319;101;
10595214;43;53;51;5297;102;
10595413;43;53;51;5317;96;
10595614;43;53;51;5297;99;
10595817;43;53;51;5301;88;
10596017;43;53;51;5284;108;
10596219;43;53;51;5287;104;
10596420;43;53;51;5282;100;
10596622;43;53;51;5302;94;
10596822;43;53;51;5293;100;
10597022;43;53;51;5298;98;
10597222;43;53;51;5303;92;
10597422;43;53;51;5313;106;
10597622;43;53;51;5305;97;
10597822;43;53;50;5303;95;
10598022;43;53;50;5301;102;
10598224;43;53;50;5310;95;
10598423;43;53;50;5303;89;
10598624;43;53;50;5310;113;
10598823;43;53;50;5308;94;
10599023;43;53;50;5293;98;
10599223;43;53;50;5305;114;
10599423;43;53;50;5311;100;
10599622;43;53;50;5292;102;
10599822;43;53;50;5322;98;
10600021;43;53;50;5293;96;
10600223;43;53;50;5309;92;
10600423;43;53;50;5301;103;
10600623;43;53;50;5292;103;
10600823;43;53;50;5313;104;
10601022;43;53;50;5307;92;
10601224;43;53;50;5301;110;
10601425;43;53;50;5298;110;
10601625;43;53;50;5306;98;
10601824;43;53;50;5319;104;
10602024;43;53;50;5303;104;
10602225;43;53;50;5286;93;
10602425;43;53;50;5293;96;
10602625;43;53;50;5302;90;
10602824;43;53;50;5299;111;
10603024;43;53;50;5290;105;
10603223;43;53;50;5311;102;
10603423;43;53;50;5299;96;
10603622;43;53;50;5277;97;
10603822;43;53;50;5310;98;
10604023;43;53;50;5292;104;
10604224;43;53;50;5325;112;
10604426;43;53;50;5305;99;
10604625;43;53;50;5307;96;
10604825;43;53;50;5299;96;
10605026;43;53;50;5299;99;
10605226;43;53;50;5290;105;
10605427;43;53;50;5324;118;
10605627;43;53;50;5307;95;
10605827;43;53;50;5301;91;
10606028;43;53;50;5304;93;
10606231;43;53;50;5320;100;
10606432;43;53;50;5299;98;
10606631;43;53;50;5309;91;
10606832;43;53;50;5305;100;
10607033;43;53;50;5309;110;
10607234;43;53;50;5300;101;
10607433;43;53;50;5295;92;
10607635;43;53;50;5293;103;
10607834;43;53;50;5280;109;
10608034;43;53;50;5299;88;
10608234;43;53;50;5313;83;
10608434;43;53;50;5304;92;
10608634;43;53;50;5303;94;
10608833;43;53;50;5308;104;
10609034;43;53;50;5295;96;
10609235;43;53;50;5309;87;
10609435;43;53;50;5298;100;
10609635;43;53;50;5299;111;
10609838;43;53;50;5304;105;
10610037;43;53;50;5311;87;
10610238;43;53;50;5311;103;
10610438;43;53;50;5308;107;
10610638;43;53;50;5298;87;
10610837;43;53;50;5301;99;
10611037;43;53;50;5312;91;
10611238;43;53;50;5304;110;
10611438;43;53;50;5291;98;
10611638;43;53;50;5299;110;
10611839;43;53;50;5300;89;
10612038;43;53;50;5305;105;
10612238;43;53;50;5299;90;
10612438;43;53;50;5309;97;
10612638;43;53;50;5311;97;
10612838;43;53;50;5293;91;
10613038;43;53;50;5294;103;
10613237;43;53;50;5311;101;
10613437;43;53;50;5305;112;
10613636;43;53;50;5306;110;
10613836;43;53;50;5307;94;
10614036;43;53;50;5298;96;
10614236;43;53;50;5308;80;
10614435;43;53;50;5307;89;
10614635;43;53;50;5307;115;
10614835;43;53;50;5294;96;
10615036;43;53;50;5297;98;
10615236;43;53;50;5297;92;
10615436;43;53;50;5299;116;
10615637;43;53;50;5301;98;
10615838;43;53;50;5294;102;
10616038;43;53;50;5301;103;
10616238;43;53;50;5287;106;
10616440;43;53;50;5305;94;
10616640;43;53;50;5299;100;
10616840;43;53;50;5301;107;
10617039;43;53;50;5305;92;
10617241;43;53;50;5300;100;
10617442;43;53;50;5303;91;
10617642;43;53;50;5303;90;
10617841;43;53;50;5319;87;
10618043;43;53;50;5315;94;
10618244;43;53;50;5312;99;
10618445;43;53;50;5307;89;
10618645;43;53;50;5308;86;
10618844;43;53;50;5311;72;
10619044;43;53;50;5309;94;
10619245;43;53;50;5292;108;
10619444;43;53;50;5299;94;
10619644;43;53;50;5292;84;
10619844;43;53;50;5314;104;
10620044;43;53;50;5295;110;
10620245;43;53;50;5317;98;
10620444;43;53;50;5301;99;
10620644;43;53;50;5293;104;
10620844;43;53;50;5329;96;
10621046;43;53;50;5310;104;
10621248;43;53;50;5310;95;
10621450;43;53;50;5311;102;
10621649;43;53;50;5299;100;
10621849;43;53;50;5294;102;
10622049;43;53;50;5302;93;
10622249;43;53;50;5303;92;
10622449;43;53;50;5315;90;
10622649;43;53;50;5297;97;
10622849;43;53;50;5316;101;
10623049;43;53;50;5305;98;
10623249;43;53;50;5307;81;
10623449;43;53;50;5279;99;
10623649;43;53;50;5292;112;
10623849;43;53;50;5300;99;
10624049;43;53;50;5299;103;
10624250;43;53;50;5315;100;
10624449;43;53;50;5304;112;
10624649;43;53;50;5293;88;
10624849;43;53;50;5308;100;
10625051;43;53;50;5302;101;
10625251;43;53;50;5310;110;
10625451;43;53;50;5311;102;
10625651;43;53;50;5291;107;
10625851;43;53;50;5306;95;
10626051;43;53;50;5299;92;
10626251;43;53;50;5303;97;
10626451;43;53;50;5313;90;
10626651;43;53;50;5311;103;
10626851;43;53;50;5311;88;
10627052;43;53;50;5303;98;
10627254;43;53;50;5299;98;
10627456;43;53;50;5307;100;
10627656;43;53;50;5304;111;
10627856;43;53;50;5304;102;
10628056;43;53;50;5310;104;
10628256;43;53;50;5301;120;
10628464;43;53;50;5294;106;
10628664;43;53;51;5315;101;
10628864;43;53;51;5293;101;
10629063;43;53;51;5295;88;
10629263;43;53;51;5301;102;
10629464;43;53;51;5299;97;
10629664;43;53;51;5301;93;
10629863;43;53;51;5299;103;
10630063;43;53;50;5303;88;
10630262;43;53;50;5305;109;
10630463;43;53;50;5301;92;
10630663;43;53;50;5297;97;
10630862;43;53;50;5311;108;
10631062;43;53;50;5299;100;
10631262;43;53;50;5301;91;
10631463;43;53;50;5298;93;
10631662;43;53;50;5304;100;
10631864;43;53;50;5308;105;
10632063;43;53;50;5301;110;
10632264;43;53;50;5313;92;
10632463;43;53;50;5303;94;
10632663;43;53;50;5302;96;
10632863;43;53;50;5285;96;
10633062;43;53;50;5305;102;
10633263;43;53;50;5297;97;
10633463;43;53;50;5311;111;
10633663;43;53;50;5307;95;
10633862;43;53;50;5288;94;
10634062;43;53;50;5304;98;
10634263;43;53;50;5280;89;
10634463;43;53;50;5308;99;
10634663;43;53;50;5305;98;
10634863;43;53;50;5317;92;
10635063;43;53;50;5294;98;
10635263;43;53;50;5300;98;
10635463;43;53;50;5301;96;
10635663;43;53;50;5295;105;
10635862;43;53;50;5308;104;
10636066;43;53;50;5297;104;
10636266;43;53;50;5301;96;
10636466;43;53;50;5290;105;
10636666;43;53;50;5296;94;
10636866;43;53;50;5292;98;
10637065;43;53;50;5309;96;
10637266;43;53;50;5286;95;
10637465;43;53;50;5302;94;
10637665;43;53;50;5317;86;
10637865;43;53;50;5295;93;
10638064;43;53;50;5307;103;
10638264;43;53;50;5300;98;
10638464;43;53;50;5305;96;
10638663;43;53;50;5304;93;
10638863;43;53;50;5305;96;
10639062;43;53;50;5308;95;
10639262;43;53;50;5306;97;
10639462;43;53;50;5303;92;
10639662;43;53;50;5295;106;
10639862;43;53;50;5305;98;
10640063;43;53;50;5306;108;
10640264;43;53;50;5305;90;
10640464;43;53;50;5316;87;
10640664;43;53;50;5308;96;
10640864;43;53;50;5293;102;
10641063;43;53;50;5301;108;
10641263;43;53;50;5303;97;
10641462;43;53;50;5282;99;
10641664;43;53;50;5305;94;
10641863;43;53;50;5311;94;
10642063;43;53;50;5301;98;
10642263;43;53;50;5308;92;
10642463;43;53;50;5306;115;
10642663;43;53;50;5292;98;
10642862;43;53;50;5315;110;
10643063;43;53;50;5307;94;
10643263;43;53;50;5303;106;
10643463;43;53;50;5296;96;
10643665;43;53;50;5298;98;
10643864;43;53;50;5297;94;
10644064;43;53;50;5301;110;
10644264;43;53;50;5301;104;
10644463;43;53;50;5313;98;
10644663;43;53;50;5308;96;
10644863;43;53;50;5304;100;
10645063;43;53;50;5289;102;
10645264;43;53;50;5288;100;
10645464;43;53;50;5287;114;
10645663;43;53;50;5299;94;
10645863;43;53;50;5293;99;
10646064;43;53;50;5298;100;
10646265;43;53;50;5313;96;
10646469;43;53;50;5310;98;
10646669;43;53;50;5301;90;
10646869;43;53;50;5302;101;
10647071;43;53;50;5299;90;
10647272;43;53;50;5297;99;
10647471;43;53;50;5301;107;
10647671;43;53;50;5307;78;
10647872;43;53;50;5292;98;
10648072;43;53;50;5301;102;
10648271;43;53;50;5297;84;
10648471;43;53;50;5297;102;
10648670;43;53;50;5309;101;
10648871;43;53;50;5300;112;
10649071;43;53;50;5290;100;
10649271;43;53;50;5297;108;
10649471;43;53;50;5307;99;
10649671;43;53;50;5307;95;
10649872;43;53;50;5291;90;
10650071;43;53;50;5299;90;
10650272;43;53;50;5312;98;
10650473;43;53;50;5296;102;
10650672;43;53;50;5315;86;
10650873;43;53;50;5297;98;
10651073;43;53;50;5295;90;
10651273;43;53;50;5293;109;
10651472;43;53;50;5298;88;
10651674;43;53;50;5301;102;
10651874;43;53;50;5299;108;
10652077;43;53;50;5277;104;
10652277;43;53;50;5299;100;
10652477;43;53;50;5304;110;
10652688;43;53;50;5300;94;
10652887;43;53;50;5300;104;
10653087;43;53;50;5298;89;
10653286;43;53;50;5280;92;
10653486;43;53;50;5296;85;
10653686;43;53;50;5287;94;
10653885;43;53;50;5295;100;
10654085;43;53;50;5303;113;
10654285;43;53;50;5300;100;
10654484;43;53;50;5307;89;
10654684;43;53;50;5313;85;
10654883;43;53;50;5304;106;
10655083;43;53;50;5301;99;
10655282;43;53;50;5295;98;
10655484;43;53;50;5303;114;
10655684;43;53;50;5307;103;
10655883;43;53;50;5295;96;
10656083;43;53;50;5315;97;
10656282;43;53;50;5309;104;
10656484;43;53;50;5290;97;
10656684;43;53;50;5301;106;
10656883;43;53;50;5294;105;
10657085;43;53;50;5290;106;
10657286;43;53;50;5302;98;
10657486;43;53;50;5319;95;
10657685;43;53;50;5308;90;
10657885;43;53;50;5294;90;
10658086;43;53;50;5292;95;
10658286;43;53;50;5295;99;
10658486;43;53;50;5292;93;
10658687;43;53;50;5297;95;
10658887;43;53;50;5308;93;
10659087;43;53;50;5302;104;
10659289;43;53;50;5298;97;
10659488;43;53;50;5302;95;
10659688;43;53;50;5301;98;
10659888;43;53;50;5304;108;
10660088;43;53;50;5292;115;
10660288;43;53;50;5310;102;
10660497;43;53;50;5307;94;
10660697;43;53;50;5283;104;
10660896;43;53;50;5276;88;
10661096;43;53;50;5301;96;
10661296;43;53;50;5290;100;
10661495;43;53;50;5293;89;
10661695;43;53;50;5303;91;
10661894;43;53;50;5305;85;
10662095;43;53;50;5302;106;
10662296;43;53;50;5308;102;
10662496;43;53;50;5287;87;
10662696;43;53;50;5297;94;
10662896;43;53;50;5302;99;
10663100;43;53;50;5273;95;
10663300;43;53;50;5301;100;
10663500;43;53;50;5315;100;
10663700;43;53;50;5307;96;
10663900;43;53;50;5282;98;
10664101;43;53;50;5299;102;
10664301;43;53;50;5305;91;
10664502;43;53;50;5301;96;
10664702;43;53;50;5303;96;
10664902;43;53;50;5296;94;
10665101;43;53;50;5308;96;
10665301;43;53;50;5283;95;
10665501;43;53;50;5301;100;
10665700;43;53;50;5301;93;
10665900;43;53;50;5290;100;
10666100;43;53;50;5290;103;
10666299;43;53;50;5290;98;
10666499;43;53;50;5292;107;
10666700;43;53;50;5305;100;
10666901;43;53;50;5296;92;
10667101;43;53;50;5295;104;
10667301;43;53;50;5297;86;
10667500;43;53;50;5298;99;
10667700;43;53;50;5290;80;
10667900;43;53;50;5295;90;
10668099;43;53;50;5312;93;
10668301;43;53;50;5295;91;
10668501;43;53;50;5294;83;
10668701;43;53;50;5297;94;
10668900;43;53;50;5293;100;
10669102;43;53;50;5306;99;
10669302;43;53;50;5315;96;
10669502;43;53;50;5299;94;
10669702;43;53;50;5305;105;
10669901;43;53;50;5297;105;
10670101;43;53;50;5300;91;
10670301;43;53;50;5277;97;
10670500;43;53;50;5307;92;
10670700;43;53;50;5307;104;
10670899;43;53;50;5299;100;
10671100;43;53;50;5308;113;
10671299;43;53;50;5307;96;
10671500;43;53;50;5307;100;
10671700;43;53;50;5307;106;
10671900;43;53;50;5292;97;
10672100;43;53;50;5302;105;
10672300;43;53;50;5283;100;
10672499;43;53;50;5292;90;
10672700;43;53;50;5311;102;
10672899;43;53;50;5286;94;
10673099;43;53;50;5301;87;
10673299;43;53;50;5299;102;
10673498;43;53;50;5270;98;
10673699;43;53;50;5304;106;
10673900;43;53;50;5303;114;
10674099;43;53;50;5296;94;
10674299;43;53;50;5310;100;
10674499;43;53;50;5309;108;
10674699;43;53;50;5297;104;
10674899;43;53;50;5301;97;
10675099;43;53;50;5293;104;
10675299;43;53;50;5303;94;
10675498;43;53;50;5308;94;
10675698;43;53;50;5298;100;
10675907;43;53;50;5291;96;
10676107;43;53;50;5292;98;
10676307;43;53;50;5298;80;
10676508;43;53;50;5289;93;
10676708;43;53;50;5299;97;
10676908;43;53;50;5308;102;
10677108;43;53;50;5306;92;
10677307;43;53;50;5298;99;
10677508;43;53;50;5302;96;
10677707;43;53;50;5298;79;
10677908;43;53;50;5282;90;
10678107;43;53;50;5290;108;
10678307;43;53;50;5287;94;
10678508;43;53;50;5290;99;
10678708;43;53;50;5297;113;
10678909;43;53;50;5304;102;
10679109;43;53;50;5301;82;
10679308;43;53;50;5296;103;
10679508;43;53;50;5297;98;
10679707;43;53;50;5305;94;
10679908;43;53;50;5300;99;
10680109;43;53;50;5299;98;
10680311;43;53;50;5301;98;
10680510;43;53;50;5299;104;
10680710;43;53;50;5296;92;
10680910;43;53;50;5309;103;
10681110;43;53;50;5304;104;
10681311;43;53;50;5298;101;
10681511;43;53;50;5304;100;
10681710;43;53;50;5304;91;
10681910;43;53;50;5303;102;
10682110;43;53;50;5294;84;
10682309;43;53;50;5301;94;
10682509;43;53;50;5295;101;
10682708;43;53;50;5305;96;
10682908;43;53;50;5302;98;
10683110;43;53;50;5288;101;
10683310;43;53;50;5295;102;
10683509;43;53;50;5290;108;
10683709;43;53;50;5296;100;
10683909;43;53;50;5305;102;
10684108;43;53;50;5304;90;
10684308;43;53;50;5295;104;
10684510;43;53;50;5299;100;
10684710;43;53;50;5298;90;
10684909;43;53;50;5291;95;
10685109;43;53;50;5297;88;
10685310;43;53;50;5299;98;
10685510;43;53;50;5292;108;
10685709;43;53;50;5302;106;
10685909;43;53;50;5299;92;
10686108;43;53;50;5301;112;
10686308;43;53;50;5304;98;
10686508;43;53;50;5296;104;
10686708;43;53;50;5307;97;
10686908;43;53;50;5303;100;
10687108;43;53;50;5307;108;
10687307;43;53;50;5291;87;
10687508;43;53;50;5306;86;
10687708;43;53;50;5297;94;
10687908;43;53;50;5300;99;
10688108;43;53;50;5297;92;
10688307;43;53;50;5301;92;
10688507;43;53;50;5294;104;
10688707;43;53;50;5296;100;
10688907;43;53;50;5290;101;
10689106;43;53;50;5298;102;
10689306;43;53;50;5301;103;
10689506;43;53;50;5290;99;
10689706;43;53;50;5301;98;
10689907;43;53;50;5292;92;
10690106;43;53;50;5299;90;
10690306;43;53;50;5292;86;
10690506;43;53;50;5303;83;
10690706;43;53;50;5299;105;
10690907;43;53;50;5303;82;
10691107;43;53;50;5322;92;
10691307;43;53;50;5298;93;
10691507;43;53;50;5281;92;
10691708;43;53;50;5299;88;
10691909;43;53;50;5292;100;
10692110;43;53;50;5301;108;
10692311;43;53;50;5297;104;
10692511;43;53;50;5292;107;
10692711;43;53;50;5303;89;
10692911;43;53;50;5284;99;
10693110;43;53;50;5295;92;
10693310;43;53;50;5297;92;
10693511;43;53;50;5291;106;
10693712;43;53;50;5296;93;
10693911;43;53;50;5304;100;
10694111;43;53;50;5302;98;
10694311;43;53;50;5290;104;
10694511;43;53;50;5302;99;
10694711;43;53;50;5299;98;
10694913;43;53;50;5295;96;
10695114;43;53;50;5297;82;
